,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
9520,"frozenset({'A173', 'A171', 'A14'})",frozenset({'A211'}),0.236,0.7,0.211,0.8940677966101696,1.2772397094430994,0.04580000000000001,2.832000000000002
9535,"frozenset({'A171', 'A14', 'A201'})",frozenset({'A211'}),0.322,0.7,0.284,0.8819875776397514,1.2599822537710736,0.058599999999999985,2.5421052631578926
9548,"frozenset({'A173', 'A14', 'A201'})",frozenset({'A211'}),0.258,0.7,0.231,0.8953488372093024,1.2790697674418605,0.05040000000000003,2.866666666666668
9616,"frozenset({'A143', 'A161', 'A152'})",frozenset({'A211'}),0.358,0.7,0.263,0.73463687150838,1.0494812450119715,0.012400000000000022,1.1305263157894743
9700,"frozenset({'A143', 'A152', 'A171'})",frozenset({'A211'}),0.499,0.7,0.378,0.7575150300601202,1.0821643286573146,0.028700000000000003,1.2371900826446283
9826,"frozenset({'A143', 'A152', 'A173'})",frozenset({'A211'}),0.375,0.7,0.296,0.7893333333333333,1.1276190476190477,0.03350000000000003,1.4240506329113927
9910,"frozenset({'A143', 'A152', 'A191'})",frozenset({'A211'}),0.352,0.7,0.27,0.7670454545454546,1.095779220779221,0.023600000000000038,1.287804878048781
9966,"frozenset({'A143', 'A152', 'A201'})",frozenset({'A211'}),0.55,0.7,0.419,0.7618181818181817,1.0883116883116883,0.033999999999999975,1.2595419847328242
10078,"frozenset({'A143', 'A152', 'A32'})",frozenset({'A211'}),0.314,0.7,0.226,0.7197452229299364,1.0282074613284806,0.006200000000000011,1.0704545454545458
10092,"frozenset({'A143', 'A152', 'A52'})",frozenset({'A211'}),0.3,0.7,0.246,0.8200000000000001,1.1714285714285715,0.036000000000000004,1.6666666666666674
10106,"frozenset({'A143', 'A152', 'A61'})",frozenset({'A211'}),0.347,0.7,0.248,0.7146974063400576,1.020996294771511,0.005100000000000021,1.0515151515151517
10120,"frozenset({'A143', 'A152', 'A84'})",frozenset({'A211'}),0.281,0.7,0.212,0.7544483985765124,1.077783426537875,0.01529999999999998,1.2217391304347822
10134,"frozenset({'A143', 'A93', 'A152'})",frozenset({'A211'}),0.323,0.7,0.263,0.8142414860681114,1.163202122954445,0.036900000000000016,1.615
10190,"frozenset({'A143', 'A161', 'A171'})",frozenset({'A211'}),0.46,0.7,0.321,0.6978260869565217,0.9968944099378882,-0.0010000000000000009,0.9928057553956835
10302,"frozenset({'A143', 'A161', 'A173'})",frozenset({'A211'}),0.335,0.7,0.236,0.7044776119402985,1.0063965884861408,0.0015000000000000013,1.0151515151515151
10344,"frozenset({'A143', 'A161', 'A191'})",frozenset({'A211'}),0.32,0.7,0.222,0.69375,0.9910714285714286,-0.001999999999999974,0.979591836734694
10372,"frozenset({'A143', 'A161', 'A201'})",frozenset({'A211'}),0.501,0.7,0.347,0.6926147704590818,0.9894496720844027,-0.003699999999999981,0.975974025974026
10470,"frozenset({'A143', 'A161', 'A32'})",frozenset({'A211'}),0.415,0.7,0.289,0.6963855421686747,0.9948364888123924,-0.0015000000000000013,0.9880952380952381
10484,"frozenset({'A143', 'A161', 'A52'})",frozenset({'A211'}),0.267,0.7,0.201,0.7528089887640449,1.0754414125200642,0.014100000000000001,1.2136363636363636
10568,"frozenset({'A143', 'A171', 'A173'})",frozenset({'A211'}),0.47,0.7,0.344,0.7319148936170212,1.0455927051671732,0.015000000000000013,1.119047619047619
10680,"frozenset({'A143', 'A171', 'A191'})",frozenset({'A211'}),0.418,0.7,0.3,0.7177033492822966,1.0252904989747096,0.007400000000000018,1.0627118644067797
10764,"frozenset({'A192', 'A143', 'A171'})",frozenset({'A211'}),0.283,0.7,0.205,0.7243816254416962,1.0348308934881374,0.006900000000000017,1.0884615384615388
10778,"frozenset({'A143', 'A171', 'A201'})",frozenset({'A211'}),0.679,0.7,0.485,0.7142857142857142,1.0204081632653061,0.009699999999999986,1.0499999999999998
10932,"frozenset({'A143', 'A22', 'A171'})",frozenset({'A211'}),0.291,0.7,0.222,0.7628865979381444,1.089837997054492,0.01830000000000004,1.2652173913043483
10946,"frozenset({'A143', 'A171', 'A32'})",frozenset({'A211'}),0.398,0.7,0.272,0.6834170854271356,0.9763101220387652,-0.006599999999999995,0.9476190476190477
10960,"frozenset({'A143', 'A52', 'A171'})",frozenset({'A211'}),0.358,0.7,0.274,0.7653631284916202,1.0933758978451718,0.023400000000000032,1.2785714285714296
10974,"frozenset({'A143', 'A171', 'A61'})",frozenset({'A211'}),0.423,0.7,0.279,0.6595744680851064,0.9422492401215807,-0.01709999999999995,0.8812500000000003
10988,"frozenset({'A143', 'A171', 'A84'})",frozenset({'A211'}),0.343,0.7,0.242,0.705539358600583,1.0079133694294045,0.001899999999999985,1.0188118811881188
11002,"frozenset({'A143', 'A93', 'A171'})",frozenset({'A211'}),0.332,0.7,0.256,0.7710843373493975,1.1015490533562822,0.02360000000000001,1.3105263157894735
11100,"frozenset({'A143', 'A191', 'A173'})",frozenset({'A211'}),0.335,0.7,0.234,0.6985074626865672,0.9978678038379531,-0.0004999999999999727,0.9950495049504952
11128,"frozenset({'A143', 'A173', 'A201'})",frozenset({'A211'}),0.513,0.7,0.372,0.7251461988304093,1.035923141186299,0.012900000000000023,1.0914893617021277
11226,"frozenset({'A143', 'A173', 'A32'})",frozenset({'A211'}),0.293,0.7,0.201,0.6860068259385667,0.9800097513408096,-0.004099999999999965,0.9554347826086961
11240,"frozenset({'A143', 'A52', 'A173'})",frozenset({'A211'}),0.282,0.7,0.221,0.7836879432624114,1.1195542046605877,0.023600000000000038,1.38688524590164
11254,"frozenset({'A143', 'A173', 'A61'})",frozenset({'A211'}),0.303,0.7,0.201,0.6633663366336634,0.9476661951909477,-0.011099999999999971,0.8911764705882356
11268,"frozenset({'A143', 'A93', 'A173'})",frozenset({'A211'}),0.276,0.7,0.215,0.7789855072463767,1.1128364389233953,0.021799999999999986,1.3573770491803274
11282,"frozenset({'A143', 'A191', 'A201'})",frozenset({'A211'}),0.462,0.7,0.323,0.6991341991341992,0.9987631416202846,-0.00040000000000001146,0.9971223021582736
11380,"frozenset({'A143', 'A191', 'A61'})",frozenset({'A211'}),0.31,0.7,0.209,0.6741935483870968,0.9631336405529954,-0.008000000000000007,0.9207920792079209
11394,"frozenset({'A143', 'A192', 'A201'})",frozenset({'A211'}),0.32,0.7,0.237,0.740625,1.0580357142857144,0.013000000000000012,1.1566265060240966
11408,"frozenset({'A143', 'A22', 'A201'})",frozenset({'A211'}),0.315,0.7,0.236,0.7492063492063492,1.0702947845804989,0.015500000000000014,1.1962025316455698
11422,"frozenset({'A143', 'A32', 'A201'})",frozenset({'A211'}),0.432,0.7,0.294,0.6805555555555556,0.9722222222222223,-0.008400000000000019,0.9391304347826089
11436,"frozenset({'A143', 'A201', 'A34'})",frozenset({'A211'}),0.239,0.7,0.206,0.8619246861924686,1.2313209802749552,0.03870000000000001,2.1727272727272733
11450,"frozenset({'A143', 'A52', 'A201'})",frozenset({'A211'}),0.391,0.7,0.295,0.7544757033248081,1.0778224333211543,0.021299999999999986,1.2218749999999996
11464,"frozenset({'A143', 'A61', 'A201'})",frozenset({'A211'}),0.472,0.7,0.311,0.6588983050847458,0.9412832929782083,-0.019399999999999973,0.8795031055900623
11478,"frozenset({'A143', 'A84', 'A201'})",frozenset({'A211'}),0.377,0.7,0.26,0.6896551724137931,0.9852216748768474,-0.003899999999999959,0.966666666666667
11492,"frozenset({'A143', 'A93', 'A201'})",frozenset({'A211'}),0.412,0.7,0.311,0.7548543689320388,1.0783633841886269,0.02260000000000001,1.223762376237624
11649,"frozenset({'A161', 'A152', 'A171'})",frozenset({'A211'}),0.381,0.7,0.27,0.7086614173228347,1.0123734533183353,0.003300000000000025,1.02972972972973
11705,"frozenset({'A173', 'A161', 'A152'})",frozenset({'A211'}),0.274,0.7,0.2,0.7299270072992701,1.0427528675703859,0.008200000000000013,1.110810810810811
11761,"frozenset({'A161', 'A152', 'A201'})",frozenset({'A211'}),0.419,0.7,0.295,0.7040572792362768,1.0057961131946813,0.0017000000000000348,1.0137096774193548
11845,"frozenset({'A32', 'A161', 'A152'})",frozenset({'A211'}),0.331,0.7,0.234,0.7069486404833837,1.0099266292619768,0.0023000000000000242,1.0237113402061857
11915,"frozenset({'A173', 'A152', 'A171'})",frozenset({'A211'}),0.403,0.7,0.303,0.7518610421836227,1.074087203119461,0.020899999999999974,1.2089999999999996
12013,"frozenset({'A152', 'A171', 'A191'})",frozenset({'A211'}),0.369,0.7,0.273,0.7398373983739838,1.0569105691056913,0.014700000000000046,1.1531250000000004
12069,"frozenset({'A152', 'A171', 'A201'})",frozenset({'A211'}),0.587,0.7,0.428,0.7291311754684838,1.041615964954977,0.01710000000000006,1.107547169811321
12181,"frozenset({'A32', 'A152', 'A171'})",frozenset({'A211'}),0.323,0.7,0.228,0.7058823529411765,1.008403361344538,0.0019000000000000128,1.0200000000000002
12195,"frozenset({'A152', 'A52', 'A171'})",frozenset({'A211'}),0.313,0.7,0.247,0.7891373801916933,1.127339114559562,0.027900000000000008,1.4227272727272733
12209,"frozenset({'A152', 'A171', 'A61'})",frozenset({'A211'}),0.372,0.7,0.254,0.6827956989247312,0.9754224270353304,-0.006399999999999961,0.9457627118644071
12223,"frozenset({'A152', 'A84', 'A171'})",frozenset({'A211'}),0.308,0.7,0.225,0.7305194805194806,1.0435992578849722,0.00940000000000002,1.1132530120481932
12237,"frozenset({'A93', 'A152', 'A171'})",frozenset({'A211'}),0.316,0.7,0.243,0.7689873417721519,1.0985533453887886,0.021800000000000014,1.2986301369863016
12265,"frozenset({'A173', 'A152', 'A191'})",frozenset({'A211'}),0.277,0.7,0.204,0.7364620938628158,1.0520887055183084,0.01009999999999997,1.1383561643835614
12279,"frozenset({'A173', 'A152', 'A201'})",frozenset({'A211'}),0.438,0.7,0.329,0.7511415525114156,1.0730593607305938,0.02240000000000003,1.2055045871559638
12363,"frozenset({'A173', 'A152', 'A52'})",frozenset({'A211'}),0.249,0.7,0.202,0.8112449799196788,1.1589213998852554,0.02770000000000003,1.5893617021276607
12377,"frozenset({'A173', 'A93', 'A152'})",frozenset({'A211'}),0.256,0.7,0.203,0.79296875,1.1328125,0.023800000000000016,1.449056603773585
12391,"frozenset({'A152', 'A191', 'A201'})",frozenset({'A211'}),0.41,0.7,0.297,0.724390243902439,1.0348432055749128,0.010000000000000009,1.088495575221239
12475,"frozenset({'A192', 'A152', 'A201'})",frozenset({'A211'}),0.275,0.7,0.205,0.7454545454545454,1.0649350649350648,0.012499999999999983,1.1785714285714284
12488,"frozenset({'A152', 'A22', 'A201'})",frozenset({'A211'}),0.277,0.7,0.208,0.7509025270758122,1.072717895822589,0.014099999999999974,1.2043478260869562
12503,"frozenset({'A32', 'A152', 'A201'})",frozenset({'A211'}),0.351,0.7,0.246,0.7008547008547009,1.0012210012210014,0.00030000000000002247,1.0028571428571431
12517,"frozenset({'A152', 'A52', 'A201'})",frozenset({'A211'}),0.347,0.7,0.27,0.7780979827089338,1.1115685467270484,0.02710000000000004,1.3519480519480527
12531,"frozenset({'A152', 'A61', 'A201'})",frozenset({'A211'}),0.412,0.7,0.279,0.6771844660194176,0.9674063800277395,-0.009399999999999964,0.9293233082706772
12545,"frozenset({'A152', 'A84', 'A201'})",frozenset({'A211'}),0.343,0.7,0.245,0.7142857142857142,1.0204081632653061,0.004899999999999988,1.0499999999999998
12559,"frozenset({'A93', 'A152', 'A201'})",frozenset({'A211'}),0.391,0.7,0.297,0.7595907928388747,1.0851297040555352,0.023299999999999987,1.2478723404255319
12671,"frozenset({'A173', 'A161', 'A171'})",frozenset({'A211'}),0.352,0.7,0.244,0.6931818181818182,0.9902597402597404,-0.0023999999999999855,0.9777777777777781
12727,"frozenset({'A161', 'A171', 'A191'})",frozenset({'A211'}),0.333,0.7,0.224,0.6726726726726726,0.960960960960961,-0.009099999999999997,0.9165137614678899
12783,"frozenset({'A161', 'A171', 'A201'})",frozenset({'A211'}),0.531,0.7,0.361,0.67984934086629,0.9712133440947001,-0.010699999999999987,0.9370588235294118
12895,"frozenset({'A32', 'A161', 'A171'})",frozenset({'A211'}),0.417,0.7,0.288,0.6906474820143884,0.9866392600205549,-0.0039000000000000146,0.969767441860465
12909,"frozenset({'A161', 'A52', 'A171'})",frozenset({'A211'}),0.282,0.7,0.206,0.7304964539007093,1.0435663627152991,0.008600000000000024,1.1131578947368426
12923,"frozenset({'A161', 'A171', 'A61'})",frozenset({'A211'}),0.328,0.7,0.201,0.6128048780487805,0.8754355400696865,-0.028599999999999987,0.7748031496062993
12993,"frozenset({'A173', 'A161', 'A201'})",frozenset({'A211'}),0.381,0.7,0.261,0.6850393700787402,0.9786276715410575,-0.005699999999999983,0.9525000000000001
13049,"frozenset({'A173', 'A161', 'A32'})",frozenset({'A211'}),0.299,0.7,0.207,0.6923076923076923,0.989010989010989,-0.0022999999999999965,0.9750000000000001
13063,"frozenset({'A161', 'A191', 'A201'})",frozenset({'A211'}),0.368,0.7,0.24,0.6521739130434783,0.9316770186335405,-0.017600000000000005,0.8625000000000002
13105,"frozenset({'A32', 'A161', 'A191'})",frozenset({'A211'}),0.302,0.7,0.2,0.6622516556291391,0.946073793755913,-0.011399999999999966,0.8882352941176473
13119,"frozenset({'A32', 'A161', 'A201'})",frozenset({'A211'}),0.459,0.7,0.313,0.681917211328976,0.9741674447556801,-0.008299999999999974,0.9431506849315068
13133,"frozenset({'A161', 'A52', 'A201'})",frozenset({'A211'}),0.305,0.7,0.22,0.7213114754098361,1.0304449648711944,0.006500000000000006,1.0764705882352943
13147,"frozenset({'A161', 'A61', 'A201'})",frozenset({'A211'}),0.362,0.7,0.22,0.6077348066298343,0.8681925808997633,-0.03339999999999996,0.7647887323943663
13161,"frozenset({'A161', 'A93', 'A201'})",frozenset({'A211'}),0.306,0.7,0.218,0.7124183006535948,1.0177404295051355,0.0038000000000000256,1.0431818181818184
13245,"frozenset({'A173', 'A171', 'A191'})",frozenset({'A211'}),0.345,0.7,0.236,0.6840579710144927,0.9772256728778468,-0.005499999999999977,0.9495412844036698
13287,"frozenset({'A173', 'A171', 'A201'})",frozenset({'A211'}),0.535,0.7,0.376,0.702803738317757,1.0040053404539386,0.0015000000000000013,1.009433962264151
13399,"frozenset({'A173', 'A171', 'A32'})",frozenset({'A211'}),0.299,0.7,0.202,0.6755852842809366,0.9651218346870523,-0.007299999999999973,0.9247422680412376
